Site;Progeny;Treatment;TreeNb;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafletWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
PHLE;P1;Irrigation;T2;-96;Harvest;16/12/2008;18/02/2010;;;;;A;503;2456;100;18;0.82;442.08;150;153;303;2112;100;42;0.58;887.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-95;Harvest;16/12/2008;04/06/2010;;;;;A;424.2;2.371;100;16;0.84;0.37936;156;161;317;1480;100;41;0.59;606.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-90;leaflets were broke;16/12/2008;05/03/2010;;;;;A;528.8;854;;;;;162;164;326;640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-87;leaflets were broke;16/12/2008;10/03/2010;;;;;A;443.4;674;;;;;140;144;284;659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-86;leaflets were broke;16/12/2008;10/03/2010;;;;;A;482;672;;;;;143;149;292;667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-85;Harvest;16/12/2008;09/08/2010;;;09/01/2010;31/07/2009;F;384.4;1078;100;19;0.81;204.82;156;150;306;1060;100;42;0.58;445.2;;;605;50;7;0.86;84.7;903;50;19;0.62;343.14;115;250;32;8;0.75;62.5;415;5400;45;7.6;0.831111111;912;3.39;2.6;6.4;5
PHLE;P1;Irrigation;T3;-85;Harvest;16/12/2008;06/09/2010;;;;;A;442;1708;100;22;0.78;375.76;142;148;290;621;100;42;0.58;260.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-79;Harvest;16/12/2008;04/11/2010;;;31/03/2010;01/10/2009;F;522.4;3179;100;20;0.8;635.8;150;153;303;2131;100;43;0.57;916.33;;;728;51;11;0.784313725;157.0196078;1751;51;19;0.62745098;652.3333333;203;243;45;15;0.666666667;81;635;6.52;263;232.8;0.114828897;5.771315589;308;204.2;35;28.6
PHLE;P1;Irrigation;T4;-78;Harvest;16/12/2008;06/10/2010;;;;01/09/2009;F;274.6;2159;100;19;0.81;410.21;72;77;149;729;100;42;0.58;306.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-83;;18/07/2008;05/01/2010;;;08/09/2009;20/03/2009;F;463.2;1706;100;16;0.84;272.96;149;153;302;1186;100;42;0.58;498.12;;;402;50.1;8.3;0.834331337;66.5988024;887;50.1;18.1;0.638722555;320.4530938;215;398;86.5;7.6;0.912138728;34.96878613;562;5378;631.7;354.5;0.438815894;3018.048124;548.3;333;83.4;21.5
PHLE;P1;Control;T6;-72;Harvest;06/05/2008;06/11/2009;;;;30/12/2008;M;428.3;1715;100;18;0.82;308.7;143;147;290;1626;100;44;0.56;715.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-75;;17/06/2008;04/02/2010;;;;;A;423;1878;100;18;0.82;338.04;131;137;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-75;;17/06/2008;04/02/2010;;;24/08/2009;20/03/2009;F;418.2;2219;100;17;0.83;377.23;148;151;299;1139;100;41;0.59;466.99;;;454;50;12.5;0.75;113.5;1251;50.1;17.6;0.648702595;439.4730539;52;106;70.6;4.3;0.939093484;6.456090652;310;3262;460;323.2;0.297391304;2291.909565;397.5;286.1;45.2;37.1
PHLE;P1;Control;T3;-77;leaflets were broke;02/08/2008;03/03/2010;;;29/09/2009;03/04/2009;F;465.2;1192;100;22;0.78;262.24;150;156;306;631;;;;;;;791;50.3;10.3;0.795228628;161.9741551;1539;50.2;21.2;0.577689243;649.936255;212;306;47.3;10.3;0.782241015;66.63424947;426;4362;977.4;746.3;0.236443626;3330.632904;445.4;316.3;532;430
PHLE;P1;Control;T1;-70;leaflets were broke;24/05/2008;04/03/2010;17/02/2010;;;;A;382;2758;100;16;0.84;441.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-97;Harvest;31/12/2008;05/07/2010;;;19/05/2010;20/11/2009;F;468;2369;100;16;0.84;379.04;128;131;259;1345;100;39;0.61;524.55;;;946;50;11;0.78;208.12;1454;52;9;0.826923077;251.6538462;326;665;51;8;0.843137255;104.3137255;326;9.227;624;586.1;0.060737179;8.666578045;624;507;91;79.1
PHLE;P1;Irrigation;T5;-91;leaflets were broke;31/12/2008;04/05/2010;27/02/2010;;;;A;534.6;1719;;;;;141;135;276;755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-88;leaflets were broke;31/12/2008;10/03/2010;;;;;A;485.6;839;;;;;141;146;287;730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-86;Harvest;31/12/2008;09/08/2010;;;29/01/2010;19/08/2009;F;313.2;1086;100;19;0.81;206.34;131;136;267;800;100;50;0.5;400;;;615;53;8;0.849056604;92.83018868;1536;50;19;0.62;583.68;164;411;41;14;0.658536585;140.3414634;453;5361;571;8.43;0.985236427;79.14751313;2.96;2.63;4.5;5.8
PHLE;P1;Irrigation;T3;-86;Harvest;31/12/2008;06/09/2010;;;;;A;438;2270;100;20;0.8;454;134;141;275;1178;100;84;0.16;989.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-80;Harvest;31/12/2008;04/11/2010;27/02/2010;;12/04/2010;16/10/2009;F;;;;;;;;;;;;;;;;;415;51;9;0.823529412;73.23529412;782;51;13;0.745098039;199.3333333;233;188;53;15;0.716981132;53.20754717;241;2.998;214;184.9;0.135981308;2.590328037;263;154.1;39;30.8
PHLE;P1;Control;T5;-82;;30/06/2008;05/01/2010;;;08/09/2009;05/03/2009;F;433;1754;100;15;0.85;263.1;140;126;266;1056;100;42;0.58;443.52;;;558;50.1;9.6;0.808383234;106.9221557;1318;50.1;16.3;0.674650699;428.8103792;318;519;48.6;8.5;0.825102881;90.77160494;584;5286;777.1;540.7;0.304207953;3677.956762;688.5;471.6;88.6;69.1
PHLE;P1;Irrigation;T2;-99;Harvest;19/01/2009;09/08/2010;;;;20/11/2009;M;483.8;2179;100;;;;160;153;313;1425;100;45;0.55;641.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-71;Harvest;17/04/2008;06/11/2009;;;;30/12/2008;M;431.2;1656;100;18;0.82;298.08;149;146;295;1401;100;42;0.58;588.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-98;Harvest;19/01/2009;05/07/2010;;;24/05/2010;20/11/2009;F;477.2;2351;100;16;0.84;376.16;148;152;300;1472;100;37;0.63;544.64;;;690;53;7;0.867924528;91.13207547;1062;51;8;0.843137255;166.5882353;422;512;28;12;0.571428571;219.4285714;614;7.221;422;367.9;0.128199052;6.295274645;523;298.3;81;69.6
PHLE;P1;Control;T4;-74;;17/06/2008;04/02/2010;;;11/08/2009;19/02/2009;F;477;2193;100;19;0.81;416.67;147;148;295;1191;100;44;0.56;524.04;;;414;50.1;9.4;0.81237525;77.67664671;922;50.1;18.4;0.632734531;338.6187625;127;415;30;4.6;0.846666667;63.63333333;440;3919;465;284.5;0.388172043;2397.753763;352.8;249.7;42.9;34.8
PHLE;P1;Control;T2;-74;;31/05/2008;05/01/2010;;;;;A;454;2011;100;18;0.82;361.98;145;148;293;1004;100;41;0.59;411.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T4;-73;;31/05/2008;05/01/2010;;;01/08/2009;05/02/2009;F;368;2092;100;16;0.84;334.72;125;113;238;920;100;42;0.58;386.4;;;436;50.1;8.6;0.828343313;74.84231537;1352;50.1;20.3;0.594810379;547.8163673;403;428;20.5;3.6;0.824390244;75.16097561;497;5288;359.7;248.1;0.310258549;3647.352794;309.7;218.1;37.6;30
PHLE;P1;Control;T3;-76;;18/07/2008;03/03/2010;;;25/09/2009;20/03/2009;F;457.2;1060;100;17;0.83;180.2;151;155;306;1373;100;40;0.6;549.2;;;712;50.2;9.2;0.816733068;130.4860558;1216;50.1;19.8;0.604790419;480.5748503;108;196;32.6;8.6;0.736196319;51.70552147;492;5802;866.7;411.5;0.525210569;2754.72828;394.7;303.5;472;108
PHLE;P1;Irrigation;T5;-93;;19/01/2009;04/06/2010;01/04/2010;;;;A;518;;;;;;163;169;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-92;leaflets were broke;19/01/2009;04/05/2010;03/08/2010;;;;A;478.8;884;;;;;159;164;323;639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-89;;19/01/2009;10/03/2010;;;;;A;504.2;1048;100;37;0.63;387.76;160;163;323;827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-69;;24/05/2008;03/03/2010;;;;;A;420.2;2558;100;18;0.82;460.44;126;129;255;1446;100;40;0.6;578.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-88;Harvest;19/01/2009;06/09/2010;;;12/02/2010;15/09/2009;F;407.2;1332;100;20;0.8;266.4;130;136;266;833;100;42;0.58;349.86;;;910;50;9;0.82;163.8;1061;50;22;0.56;466.84;261;335;30;6;0.8;67;810;7810;365;13.25;0.96369863;283.5136986;3.1;5.25;4.5;8
PHLE;P1;Irrigation;T3;-88;Harvest;19/01/2009;08/10/2010;17/12/2010;;;;A;477;2633;100;19;0.81;500.27;148;154;302;1892;100;40;0.6;756.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-87;Harvest;19/01/2009;09/08/2010;16/06/2010;;06/02/2010;01/09/2009;F;377.6;981;100;19;0.81;186.39;147;151;298;970;100;42;0.58;407.4;;;636;50;7;0.86;89.04;1714;51;18;0.647058824;604.9411765;511;816;33;10;0.696969697;247.2727273;870;6163;415;9.52;0.977060241;141.3777349;3.56;3.32;6.1;6.2
PHLE;P1;Irrigation;T3;-87;Harvest;19/01/2009;08/10/2010;;;;;A;510.4;2491;100;18;0.82;448.38;152;158;310;1471;100;39;0.61;573.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-81;Totally dry;19/01/2009;10/08/2010;;;26/04/2010;07/11/2009;F;526;1243;;;;;163;168;331;816;;;;;;;1006;51;8;0.843137255;157.8039216;1231;51;18;0.647058824;434.4705882;307;526;36;12;0.666666667;175.3333333;695;6.772;668;316.6;0.526047904;3.209603593;668;280.8;52;35.8
PHLE;P1;Control;T5;-81;Harvest;17/06/2008;08/12/2009;;;;19/02/2009;M;367;1750;100;16;0.84;280;102;105;207;1064;100;40;0.6;425.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-80;Harvest;31/05/2008;08/12/2009;;;16/09/2009;05/02/2009;F;261;1432;100;16;0.84;229.12;64;72;136;528;100;36;0.64;190.08;;;741;50;8.8;0.824;130.416;983;50.1;17.8;0.644710579;349.249501;47;414;71.4;6.9;0.903361345;40.00840336;211;5521;696.6;460.1;0.339506173;3646.58642;614.4;413.1;76;47
PHLE;P1;Irrigation;T2;-101;Harvest;05/02/2009;09/08/2010;;;;20/11/2009;M;426.6;2161;100;20;0.8;432.2;159;152;311;1317;100;39;0.61;513.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-100;Harvest;05/02/2009;09/08/2010;16/06/2010;;;20/11/2009;M;486;875;;;;;144;148;292;560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-70;Harvest;31/03/2008;06/11/2009;;;01/07/2009;30/12/2008;F;447.2;1800;100;17;0.83;306;142;146;288;1692;100;43;0.57;727.56;;;625;50;11.7;0.766;146.25;764;50;19.5;0.61;297.96;231;243;51.2;8.5;0.833984375;40.34179688;276;2981;736.5;415;0.4365241;1679.721656;439.7;380.9;43.2;34.1
PHLE;P1;Control;T4;-72;;24/05/2008;05/01/2010;28/12/2009;;23/07/2009;05/02/2009;F;457;;;;;;158;164;322;;;;;;;;561;50.1;6.3;0.874251497;70.54491018;1698;50.1;19.5;0.610778443;660.8982036;128;351;50.3;8.6;0.829025845;60.01192843;418;6135;386.7;258.1;0.332557538;4094.759503;311.7;230.8;33.7;27.3
PHLE;P1;Control;T2;-73;;24/05/2008;05/01/2010;;;28/07/2009;05/02/2009;F;430.2;2040;100;16;0.84;326.4;137;142;279;1070;100;44;0.56;470.8;;;512;50.1;9;0.820359281;91.9760479;1185;50;19.7;0.606;466.89;321;356;25.4;3.8;0.850393701;53.25984252;379;4081;448;355.4;0.206696429;3237.471875;384.5;299;63.5;56.4
PHLE;P1;Control;T3;-75;;30/06/2008;04/02/2010;;;19/08/2009;20/03/2009;F;471.8;;;;;;152;148;300;;;;;;;;720;50.1;8.47;0.830938124;121.7245509;3094;50.1;19.3;0.614770459;1191.9002;368;973;50.4;8.1;0.839285714;156.375;591;5873;553.5;390.2;0.295031617;4140.279313;479.4;329.8;74.1;60.4
PHLE;P1;Irrigation;T5;-94;;05/02/2009;24/08/2010;18/08/2010;;;;A;535;1200;100;35;0.65;420;15.9;165;180.9;557;100;80;0.2;445.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-90;;05/02/2009;10/03/2010;;;;30/12/2009;F;472.8;843;100;45;0.55;379.35;148;152;300;665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-68;;06/05/2008;03/03/2010;;;;;A;431;2334;100;15;0.85;350.1;134;138;272;1241;100;40;0.6;496.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-89;Harvest;05/02/2009;18/02/2010;;30/12/2009;;01/10/2009;M;433;1450;100;20;0.8;290;160;155;315;1118;100;43;0.57;480.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-89;Harvest;05/02/2009;08/10/2010;;;;;A;487;697;100;20;0.8;139.4;153;150;303;697;100;39;0.61;271.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-82;Harvest;05/02/2009;10/12/2010;;;;;A;513.2;2676;100;21;0.79;561.96;168;174;342;1802;100;41;0.59;738.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-79;Harvest;24/05/2008;06/11/2008;;06/11/2008;;05/02/2009;M;471.2;1918;100;18.8;0.812;360.584;137;139;276;1344;100.4;55.7;0.445219124;745.625498;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-78;Leaflets was dry;24/05/2008;03/11/2009;;;;05/02/2009;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-103;Harvest;19/02/2009;09/08/2010;;;;28/11/2009;M;486;2224;100;20;0.8;444.8;161;154;315;1769;100;42;0.58;742.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-102;Harvest;19/02/2009;09/08/2010;;;;28/11/2009;M;480.1;2235;100;20;0.8;447;157;163;320;1838;100;41;0.59;753.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-69;Harvest;17/03/2008;06/10/2009;;;23/06/2009;15/12/2008;F;416.4;1769;100;16;0.84;283.04;147;146;293;1678;100;41;0.59;687.98;;;483;50.1;10.6;0.788423154;102.1916168;814;50.1;18.2;0.636726547;295.7045908;109;542;40.2;3.6;0.910447761;48.53731343;230;4721;732.3;537.3;0.26628431;3463.871774;676.2;492.2;56.1;45.1
PHLE;P1;Control;T6;-68;Leaflet was dry;17/03/2008;06/10/2009;;;01/07/2009;15/12/2008;F;;;;;;;;;;;;;;;;;517;50.1;8.6;0.828343313;88.74650699;340;50.2;19.5;0.611553785;132.0717131;49;98;42.3;7.5;0.822695035;17.37588652;274;5480;664.7;465.7;0.29938318;3839.380172;611.1;430.9;43.9;34.8
PHLE;P1;Control;T2;-72;;24/05/2008;05/01/2010;;;18/07/2009;05/02/2009;F;464;1935;100;16;0.84;309.6;163;156;319;1608;100;48;0.52;771.84;;;412;50.1;10.2;0.796407186;83.88023952;874;50;20.1;0.598;351.348;87;312;29.6;7.4;0.75;78;211;2941;434.7;319.3;0.265470439;2160.251438;381.5;275.1;53.2;44.2
PHLE;P1;Control;T4;-71;;24/05/2008;05/01/2010;;;16/07/2009;19/01/2009;F;456.8;1953;100;17;0.83;332.01;152;151;303;1541;100;43;0.57;662.63;;;593;50.1;8.1;0.838323353;95.8742515;1646;50;20.3;0.594;668.276;102;672;48.8;6.8;0.860655738;93.63934426;911;5012;456.2;223.2;0.510740903;2452.166594;266.4;195.6;34.3;27.6
PHLE;P1;Control;T2;-71;;06/05/2008;05/01/2010;;;30/06/2009;19/01/2009;F;437.8;1821;100;16;0.84;291.36;168;162;330;1070;100;44;0.56;470.8;;;641;50;11.1;0.778;142.302;737;50;19.6;0.608;288.904;110;372;50.4;5.4;0.892857143;39.85714286;642;4712;358.6;262.9;0.266871166;3454.503067;314.4;226.9;44.2;36
PHLE;P1;Control;T3;-74;;17/06/2008;04/02/2010;;;01/07/2009;05/03/2009;F;467;1957;100;19;0.81;371.83;154;159;313;1150;100;43;0.57;494.5;;;434;50;8.6;0.828;74.648;766;50.1;20.4;0.592814371;311.9041916;122;262;50.3;8.6;0.829025845;44.79522863;132;1389;335.2;244.5;0.270584726;1013.157816;303;219;32.2;25.5
PHLE;P1;Irrigation;T5;-95;;19/02/2009;24/08/2010;;;03/07/2010;01/01/2010;F;474;1367;100;46;0.54;628.82;13.5;137;150.5;437;100;77;0.23;336.49;;;151;50;5;0.9;15.1;647;51;15;0.705882353;190.2941176;120;252;80;6;0.925;18.9;450;5465;421;249.6;0.407125891;3240.057007;362;202.1;59;47.5
PHLE;P1;Control;T3;-73;;17/06/2008;03/03/2010;;;11/08/2009;19/02/2009;F;466;1868;100;16;0.84;298.88;125;149;274;822;100;40;0.6;328.8;;;552;50.1;10.8;0.784431138;118.994012;975;50;19.3;0.614;376.35;110;103;25.4;5.3;0.791338583;21.49212598;452;4802;493.6;354.7;0.281401945;3450.707861;442.8;314;50.8;40.7
PHLE;P1;Irrigation;T6;-92;;19/02/2009;10/03/2010;;;;16/01/2010;F;511.2;1200;100;35;0.65;420;165;170;335;831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-91;Harvest;19/02/2009;08/10/2010;;;31/03/2010;16/10/2009;F;463;1636;100;21;0.79;343.56;158;150;308;1255;100;39;0.61;489.45;;;295;50;15;0.7;88.5;732;51;15;0.705882353;215.2941176;326;433;30;5;0.833333333;72.16666667;285;2256;276;267.7;0.030072464;2188.156522;346;205;72;62.7
PHLE;P1;Irrigation;T3;-91;Harvest;19/02/2009;26/10/2010;;;06/11/2009;16/01/2010;F;382.2;1045;100;31;0.69;323.95;110;114;224;464;100;78;0.22;361.92;;;635;50.1;11.2;0.776447106;141.9560878;1198;50.1;18.1;0.638722555;432.8103792;312;632;41;7.6;0.814634146;117.1512195;382;3676;537;372.7;0.305959032;2551.2946;457;318.7;32;54
PHLE;P1;Irrigation;T6;-91;;19/02/2009;10/03/2010;;;;30/12/2009;F;515.6;1068;;;;;164;171;335;798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-67;;06/05/2008;04/02/2010;;;;;A;471;2496;100;19;0.81;474.24;148;152;300;1619;100;42;0.58;679.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-90;Harvest;19/02/2009;08/10/2010;;;;01/10/2009;M;458;1683;100;20;0.8;336.6;165;160;325;1120;100;40;0.6;448;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T3;-90;Harvest;19/02/2009;04/11/2010;;;;;A;502;2648;100;20;0.8;529.6;150;153;303;2131;100;45;0.55;958.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-84;Harvest;19/02/2009;08/01/2011;;;;;A;532.2;3048;100;23;0.77;701.04;161;164;325;1646;100;42;0.58;691.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-83;Harvest;19/02/2009;08/01/2011;19/11/2010;31/12/2010;;;A;461;658;100;67;0.33;440.86;152;154;306;649;100;89;0.11;577.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-77;Harvest;06/05/2008;03/11/2009;;;;19/01/2009;M;374;1708;100;18;0.82;307.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-76;Harvest;06/05/2008;03/11/2009;28/12/2009;;;19/01/2009;M;444;1660;100;19;0.81;315.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-104;Harvest;05/03/2009;08/10/2010;;;;28/11/2009;M;484.6;2420;100;19;0.81;459.8;140;142;282;1894;100;38;0.62;719.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-67;Harvest;29/02/2008;09/09/2009;;;;01/12/2008;M;439.4;1871;100.2;18.2;0.818363273;339.8423154;148;152;300;1061;100.2;39.1;0.609780439;414.0229541;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-70;;17/04/2008;05/01/2010;;;11/06/2009;30/12/2008;F;404;1815;100;17;0.83;308.55;169;160;329;1138;100;41;0.59;466.58;;;477;50.1;7.8;0.844311377;74.26347305;1019;50.1;19.2;0.616766467;390.5149701;109;421;78.1;8.5;0.891165173;45.81946223;317;3274;328;242.4;0.26097561;2419.565854;287.7;208.4;40.3;34
PHLE;P1;Control;T4;-70;Harvest;06/05/2008;08/12/2009;;;11/07/2009;19/01/2009;F;437;1928;100;18;0.82;347.04;146;151;297;1256;100;39;0.61;489.84;;;545;50.2;8.9;0.822709163;96.62350598;924;50.1;18.6;0.628742515;343.0419162;214;127;67.8;8.5;0.874631268;15.92182891;481;4623;405.6;282.7;0.30300789;3222.194527;368.5;260.1;27.4;22.6
PHLE;P1;Control;T3;-72;;31/05/2008;05/01/2010;18/02/2010;;28/07/2009;05/02/2009;F;345.2;;;;;;126;128;254;;;;;;;;574;50.1;8.3;0.834331337;95.09381238;1268;50;17.9;0.642;453.944;371;411;31.1;4.1;0.868167203;54.18327974;407;4386;470.6;349.7;0.256906077;3259.209945;406.3;315.2;39.6;34.5
PHLE;P1;Irrigation;T5;-96;;05/03/2009;24/08/2010;;;03/07/2010;31/01/2010;F;446;1644;100;57;0.43;937.08;150;154;304;411;100;82;0.18;337.02;;;878;52;13;0.75;219.5;783;51;13;0.745098039;199.5882353;401;431;46;9;0.804347826;84.32608696;688;8236;551;225.6;0.590562613;3372.126316;494;180.6;57;45
PHLE;P1;Irrigation;T6;-93;;05/03/2009;10/03/2010;;;;16/01/2010;F;478.6;1148;100;31;0.69;355.88;156;161;317;863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-92;Harvest;05/03/2009;08/10/2010;;;31/03/2010;16/10/2009;F;413.2;1576;100;20;0.8;315.2;132;137;269;1090;100;41;0.59;446.9;;;684;51;18;0.647058824;241.4117647;985;50;10;0.8;197;338;645;29;10;0.655172414;222.4137931;645;7352;289.2;280;0.031811895;7118.118949;420;270.5;86;18.7
PHLE;P1;Irrigation;T3;-92;Harvest;05/03/2009;10/12/2010;;;;;A;499.8;2702;100;30;0.7;810.6;147;149;296;1561;100;41;0.59;640.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T1;-66;harvest;17/04/2008;03/11/2009;;;;;A;258.4;1494;100;17;0.83;253.98;83;89;172;519;100;42;0.58;217.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T4;-85;Harvest;05/03/2009;08/01/2011;;;;;A;520;3001;100;22;0.78;660.22;168;170;338;1984;100;43;0.57;853.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T5;-75;Leaflets was dry;17/04/2008;03/11/2009;;;;19/01/2009;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T2;-69;;17/04/2008;05/01/2010;28/12/2009;;15/07/2009;01/01/2009;F;402.6;;;;;;134;127;261;;;;;;;;360;50.2;7.8;0.844621514;55.93625498;2358;50.1;21.4;0.572854291;1007.209581;226;436;31.2;5.6;0.820512821;78.25641026;436;4662;421.4;261;0.380635975;2887.475083;360.5;212.7;60.9;48.3
PHLE;P1;Control;T4;-69;Harvest;17/04/2008;08/12/2009;;;;30/12/2008;F;442;1780;100;16;0.84;284.8;162;157;319;1117;100;39;0.61;435.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T3;-71;;24/05/2008;05/01/2010;;;15/07/2009;19/01/2009;F;378;1831;100;17;0.83;311.27;126;121;247;649;100;42;0.58;272.58;;;659;50.1;8;0.840319361;105.2295409;1391;50.1;20;0.600798403;555.2894212;211;324;42.4;8.8;0.79245283;67.24528302;479;5083;469.8;314.2;0.331204768;3399.486164;417.5;291.8;34.9;22.4
PHLE;P1;Control;T1;-65;;17/04/2008;04/01/2010;;;;30/12/2008;M;489;2422;100;18;0.82;435.96;121;122;243;1902;100;45;0.55;855.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T2;-105;Harvest;21/03/2009;08/10/2010;;;;28/11/2009;M;458;2476;100;21;0.79;519.96;162;159;321;1589;100;40;0.6;635.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Control;T6;-66;Leaflet was dry;29/02/2008;09/09/2009;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T5;-97;;21/03/2009;10/08/2010;;;;;A;570.4;1409;100;57;0.43;803.13;160;156;316;917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T6;-94;;21/03/2009;29/03/2010;;;;31/01/2010;F;496.4;1799;100;38;0.62;683.62;147;144;291;1860;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHLE;P1;Irrigation;T1;-93;Harvest;21/03/2009;08/11/2010;;;;16/10/2009;M;516.2;2021;100;20;0.8;404.2;141;143;284;1059;100;45;0.55;476.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;
