Progeny;TreeNb;Treatment;NbLeaf;Status;NewLeafDate;PruningLeafDate;DryLeafDate;BrokenLeafDate;HarvestingBunchDate;SpatheOpeningDate;BunchSex;PetioleLength;PetioleFW;PetSampleFW;PetSampleDW;PetioleWaterContent;PetioleDW;RachisLength;RachisFW;RacSampleFW;RacSampleDW;RachisWaterContent;RachisDW;LeafletNbRigth;LeafletNbLeft;LeafletTotNb;LeafletFW;LeafSampleFW;LeafSampleDW;LeafletWaterContent;LeafletDW;BunchFW;BunchDW;PeduncleFW;PedSampleFW;PedSampleDW;PeduncleWaterContent;PeduncleDW;SpikeletFW;SpiSampleFW;SpiSampleDW;SpikeletWaterContent;SpikeletDW;ParthenoFruitNb;ParthenoFruitFW;ParthenoSampleFW;ParthenoSampleDW;ParthenoFruitWaterContent;ParthenoFruitDW;FruitNb;FruitFW;FruitSampleFW;FruitSampleDW;FruitWaterContent;FruitDW;PulpSampleFW;PulpSampleDW;NutSampleFW;NutSampleDW
63;C1;Control;-48;;18/12/08;29/05/10;;;15/01/10;30/07/09;F;178,00;8160,00;173,20;;;;671,00;6500,00;185,00;;;;192,00;182,00;374,00;4080,00;173,20;;;;22320,00;12353,00;1880,00;123,00;13,90;0,89;212,50;6300,00;51,00;23,40;0,54;2890,60;410,00;460,00;40,00;4,70;0,88;54,10;2176,00;13680,00;187,00;125,70;0,30;9195,60;171,00;114,70;16,00;11,00
63;C1;Control;-49;;31/12/08;11/03/11;;;30/01/10;12/08/09;F;186,00;9300,00;224,00;58,90;0,74;2445,40;653,00;4700,00;240,80;159,90;0,34;3121,00;186,00;188,00;374,00;4000,00;215,30;154,70;0,28;2874,10;21280,00;12055,00;1760,00;154,00;31,60;0,79;361,10;5320,00;108,00;42,20;0,61;2078,70;210,00;200,00;27,00;3,90;0,86;28,90;2000,00;14000,00;131,00;89,70;0,30;9586,30;112,00;77,10;19,00;12,60
63;C1;Control;-50;;14/01/09;04/12/10;;;27/02/10;24/09/09;F;;;;;;;674,00;6700,00;216,70;80,20;0,63;2479,60;193,00;187,00;380,00;4050,00;227,90;109,90;0,52;1953,00;10400,00;5293,00;1120,00;100,00;16,00;0,84;179,20;3000,00;79,00;27,10;0,66;1029,10;415,00;300,00;23,00;3,10;0,87;40,40;840,00;5980,00;127,00;85,90;0,30;4044,70;103,00;70,20;24,00;15,70
63;C1;Control;-51;;29/01/09;;;;27/03/10;07/10/09;F;;;;;;;;;;;;;;;;;;;;;5280,00;2383,00;1140,00;105,00;20,60;0,80;223,70;1600,00;80,00;27,70;0,65;554,00;330,00;340,00;25,00;4,00;0,84;54,40;351,00;2200,00;100,00;70,50;0,30;1551,00;90,00;62,50;10,00;8,00
63;C1;Control;-52;;11/02/09;15/04/11;;;;21/10/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-53;;12/03/09;29/05/10;;;29/05/10;16/12/09;F;;;;;;;;;;;;;;;;;;;;;;;1390,00;94,00;;;;2840,00;67,00;;;;1029,00;1560,00;45,00;;;;779,00;9980,00;164,00;;;;140,00;;24,00;
63;C1;Control;-54;;28/03/09;;;;;30/12/09;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-55;;11/04/09;18/02/11;;;;27/01/10;M;171,00;8100,00;203,40;93,90;0,54;3739,40;674,00;6800,00;234,90;113,10;0,52;3274,10;188,00;194,00;382,00;5200,00;190,70;100,50;0,47;2740,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-56;;23/04/09;09/07/11;;;;07/04/10;M;169,50;7700,00;199,00;49,50;0,75;1915,30;585,00;6500,00;232,00;71,70;0,69;2008,80;184,00;191,00;375,00;4000,00;215,30;89,90;0,58;1670,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-57;;07/05/09;;;;;21/04/10;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-58;;04/06/09;04/12/10;;;;21/04/10;M;176,00;8200,00;217,20;75,40;0,65;2846,60;638,00;6950,00;208,20;82,20;0,61;2743,90;176,00;168,00;344,00;4150,00;222,50;118,30;0,47;2206,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-59;;18/06/09;17/12/10;;;;05/05/10;M;174,00;8600,00;202,10;63,00;0,69;2680,90;682,00;7350,00;189,40;96,80;0,49;3756,50;182,00;187,00;369,00;4300,00;181,60;100,90;0,44;2389,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-60;;02/07/09;;;;;19/05/10;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-61;;30/07/09;16/09/11;;;;02/06/10;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-62;;21/10/09;20/01/11;;;;16/06/10;M;168,00;7850,00;185,40;62,90;0,66;2663,20;630,00;7650,00;212,50;75,10;0,65;2703,60;201,00;206,00;407,00;4700,00;199,10;87,10;0,56;2056,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-63;;02/12/09;18/02/11;;;04/12/10;30/06/10;F;168,00;8000,00;225,80;90,70;0,60;3213,50;709,00;7300,00;243,20;104,80;0,57;3145,70;192,00;196,00;388,00;4800,00;232,50;141,50;0,39;2921,30;23880,00;13180,00;1470,00;221,00;70,40;0,68;468,30;5710,00;213,00;85,80;0,60;2300,10;1712,00;1940,00;47,00;6,10;0,87;251,80;1525,00;14760,00;146,00;100,50;0,30;10160,10;113,00;79,00;33,00;21,50
63;C1;Control;-64;;02/12/09;14/10/11;;;17/12/10;14/07/10;F;162,00;7000,00;237,40;88,40;0,63;2606,60;701,00;6600,00;245,80;122,30;0,50;3283,90;201,00;206,00;388,00;4100,00;222,50;119,00;0,47;2192,80;25140,00;15480,00;1520,00;226,20;95,30;0,58;640,40;5510,00;212,40;123,60;0,42;3206,40;1547,00;1310,00;32,20;8,20;0,75;333,60;2108,00;16800,00;117,60;79,10;0,30;11300,00;97,20;62,70;20,40;16,40
63;C1;Control;-65;;02/12/09;;;;;28/07/10;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-66;;16/12/09;25/09/10;;08/09/10;14/01/11;11/08/10;F;107,00;3100,00;276,00;196,60;0,29;2208,20;702,00;6120,00;219,00;144,40;0,34;4035,30;184,00;192,00;376,00;4100,00;223,70;135,50;0,39;2483,50;23420,00;14078,00;1530,00;203,10;64,50;0,68;485,90;5790,00;197,40;83,40;0,58;2446,20;1705,00;1300,00;50,60;14,40;0,72;370,00;1235,00;14800,00;180,60;131,50;0,30;10776,30;155,40;110,90;25,20;20,60
63;C1;Control;-67;;16/12/09;;;;28/01/11;25/08/10;F;;;;;;;;;;;;;;;;;;;;;25260,00;15726,00;1560,00;209,60;81,20;0,61;604,40;6170,00;203,20;102,20;0,50;3103,20;825,00;1030,00;43,50;13,70;0,69;324,40;1850,00;16500,00;130,80;92,70;0,30;11693,80;109,10;75,10;21,70;17,60
63;C1;Control;-68;;30/12/09;25/02/11;;22/02/11;18/02/11;08/09/10;F;131,00;5800,00;246,20;87,70;0,64;2066,00;660,00;5600,00;215,60;67,90;0,69;1763,60;195,00;188,00;383,00;4000,00;217,40;97,80;0,55;1799,40;18210,00;10261,00;1260,00;196,90;108,90;0,45;696,90;4090,00;177,90;84,70;0,52;1947,30;1005,00;1190,00;34,50;18,10;0,48;624,30;1543,00;11670,00;141,70;84,90;0,40;6992,10;120,50;68,10;21,20;16,80
63;C1;Control;-69;;27/01/10;25/02/11;;;25/02/11;22/09/10;F;140,00;5650,00;208,00;63,40;0,70;1722,20;636,00;4300,00;226,20;68,00;0,70;1292,70;196,00;191,00;387,00;3900,00;204,30;106,50;0,48;2033,00;21230,00;12381,00;1370,00;220,00;16,80;0,92;104,60;5330,00;220,00;115,20;0,48;2791,00;550,00;660,00;38,40;12,40;0,68;213,10;1712,00;13870,00;124,00;82,90;0,30;9272,80;103,00;67,50;21,00;15,40
63;C1;Control;-70;;10/02/10;;;;01/04/11;20/10/10;M;;;;;;;;;;;;;;;;;;;;;20160,00;13072,00;1580,00;203,00;116,70;0,43;908,30;3980,00;233,00;129,80;0,44;2217,20;572,00;530,00;31,00;12,40;0,60;212,00;1065,00;14070,00;172,00;119,00;0,30;9734,50;150,00;105,30;22,00;13,70
63;C1;Control;-71;;11/03/10;;;;;30/11/10;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-72;;24/03/10;;;;29/04/11;18/11/10;F;;;;;;;;;;;;;;;;;;;;;19480,00;10786,00;1620,00;235,00;56,90;0,76;392,20;4500,00;233,00;108,40;0,53;2093,60;540,00;570,00;32,00;10,30;0,68;183,50;1990,00;12790,00;104,00;66,00;0,40;8116,70;87,00;54,80;17,00;11,20
63;C1;Control;-73;;07/04/10;;;;21/05/11;12/01/11;F;;;;;;;;;;;;;;;;;;;;;18500,00;10677,00;1520,00;206,00;35,20;0,83;259,70;3870,00;203,00;74,80;0,63;1426,00;803,00;650,00;25,00;3,00;0,88;78,00;1545,00;12460,00;117,00;83,70;0,30;8913,70;100,00;71,30;17,00;12,40
63;C1;Control;-74;;21/04/10;;;;;12/01/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-75;;19/05/10;;;;;26/01/11;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-76;;02/06/10;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-77;;16/06/10;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-78;;30/06/10;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-79;;14/07/10;;;;;;A
63;C1;Control;-80;;28/07/10;;;;;30/06/11;F
63;C1;Control;-81;;25/08/10;;;;;18/07/11;F
63;C1;Control;-82;;22/09/10;;;;;18/07/11;F
63;C1;Control;-83;;06/10/10;;;;;27/07/11;F
63;C1;Control;-84;;20/10/10;;;;;11/08/11;F
63;C1;Control;-85;;18/11/10;;;;;11/08/11;M
63;C1;Control;-86;;15/12/10;;;;;15/09/11;M
63;C1;Control;-87;;15/12/10;;;;;28/09/11;M
63;C1;Control;-88;;12/01/11;;;;;;
63;C1;Control;-89;;26/01/11;;;;;26/10/11;M
63;C1;Control;-90;;22/02/11;;;;;09/11/11;M
63;C1;Control;-91;;09/03/11;;;;;;
63;C1;Control;-92;;06/04/11;;;;;;
63;C1;Control;-93;;20/04/11;;;;;;
63;C1;Control;-94;;04/05/11;;;;;;
63;C1;Control;-95;;01/06/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-96;;15/06/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-97;;18/07/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-98;;27/07/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-99;;27/08/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-100;;15/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-101;;15/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C1;Control;-102;;26/10/11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;38;harvest;;27/02/07;25/01/07;16/08/06;;;A;126,00;3260,00;124,90;35,20;0,72;918,80;493,00;3900,00;89,30;28,40;0,68;1240,30;147,00;142,00;289,00;1600,00;117,10;47,30;0,60;646,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;37;harvest;;27/02/07;;15/02/07;;;A;155,00;6650,00;186,30;44,10;0,76;1574,20;614,00;4450,00;85,50;27,90;0,67;1452,10;180,00;174,00;354,00;2450,00;152,50;61,60;0,60;989,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;36;harvest;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;35;harvest;;30/01/07;;;;;A;172,00;6500,00;240,50;60,60;0,75;1637,80;583,00;4600,00;148,00;39,40;0,73;1224,60;185,00;186,00;371,00;3500,00;206,10;90,10;0,56;1530,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;34;harvest;;27/02/07;;;;;A;170,00;6600,00;150,00;37,80;0,75;1663,20;674,00;4200,00;146,90;42,70;0,71;1220,80;171,00;175,00;346,00;2750,00;226,40;95,90;0,58;1164,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;33;harvest;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;32;harvest;;;10/01/07;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;31;harvest;;27/07/06;;27/07/06;27/07/06;;F;183,00;7000,00;238,00;56,90;0,76;1673,50;579,00;4750,00;177,90;48,60;0,73;1297,60;191,00;174,00;365,00;3700,00;193,70;77,90;0,60;1488,00;23460,00;12250,00;1060,00;212,00;37,20;0,82;186,00;4100,00;166,20;53,80;0,68;1327,20;1376,00;1600,00;70,80;10,10;0,86;228,20;1838,00;16700,00;164,00;103,20;0,40;10508,80;125,40;77,40;38,60;25,80
63;C2;Control;30;harvest;;18/12/07;;12/12/07;;;A;156,00;4400,00;136,10;32,60;0,76;1053,90;;4600,00;79,00;20,80;0,74;1211,10;174,00;171,00;345,00;2700,00;136,50;55,80;0,59;1103,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;29;harvest;;27/02/07;;15/02/07;;;A;193,00;7650,00;235,80;58,60;0,75;1901,10;617,00;5750,00;134,00;37,50;0,72;1609,10;166,00;173,00;339,00;3015,00;138,80;53,40;0,62;1159,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;28;harvest;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;27;;;30/01/07;;11/08/06;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;26;harvest;;27/02/07;;;;;A;195,00;7900,00;181,70;43,80;0,76;1904,30;652,00;4450,00;193,90;54,00;0,72;1239,30;178,00;177,00;355,00;3500,00;250,90;101,20;0,60;1411,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;25;harvest;;20/03/07;;07/11/07;;;A;181,00;6300,00;67,20;16,30;0,76;1528,10;653,00;5410,00;79,90;22,60;0,72;1530,20;182,00;190,00;372,00;3740,00;187,30;73,10;0,61;1459,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;24;harvest;;13/04/07;09/04/07;08/03/07;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;23;harvest;;18/12/07;;12/12/07;;;A;183,00;6700,00;144,70;34,60;0,76;1602,10;621,00;5500,00;117,80;29,00;0,75;1354,00;172,00;168,00;340,00;3450,00;212,10;83,00;0,61;1350,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;22;harvest;;18/12/07;;07/11/06;;;A;187,00;6700,00;147,90;36,20;0,76;1639,90;652,00;4800,00;107,30;26,10;0,76;1167,60;162,00;170,00;332,00;3600,00;105,60;42,90;0,59;1462,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;21;harvest;;27/02/07;;16/08/06;;;A;184,00;6400,00;178,60;44,90;0,75;1609,00;604,00;5400,00;115,10;33,60;0,71;1576,40;206,00;194,00;400,00;3750,00;140,00;52,90;0,62;1417,00;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;20;harvest;;05/04/08;;;;;A;172,00;5900,00;231,00;60,40;0,74;1542,70;655,00;5400,00;150,50;41,30;0,73;1481,90;190,00;188,00;378,00;3900,00;99,50;41,20;0,59;1614,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;19;harvest;;30/01/07;;;31/01/07;28/07/06;F;190,00;6600,00;130,10;31,50;0,76;1598,00;660,00;5400,00;199,20;52,70;0,74;1428,60;196,00;175,00;371,00;3500,00;245,50;91,10;0,63;1298,80;14460,00;7272,00;1050,00;234,80;28,70;0,88;128,30;3210,00;210,40;80,60;0,62;1229,70;1023,00;1050,00;52,80;7,50;0,86;149,10;1335,00;9150,00;178,40;112,40;0,40;5764,90;153,70;94,20;24,70;18,20
63;C2;Control;18;harvest;;27/02/07;;;;;A;175,00;6250,00;183,40;44,10;0,76;1502,90;664,00;5700,00;175,50;48,10;0,73;1562,20;187,00;194,00;381,00;3500,00;264,70;101,30;0,62;1339,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;17;harvest;;20/03/07;;24/08/06;20/03/07;24/08/06;F;160,00;5850,00;66,10;15,80;0,76;1398,30;661,00;5300,00;102,10;29,20;0,71;1515,80;190,00;181,00;371,00;3400,00;221,30;86,40;0,61;1327,40;18495,00;9432,00;1500,00;139,60;20,00;0,86;214,90;3740,00;118,90;36,10;0,70;1135,50;722,00;855,00;38,20;5,60;0,85;125,30;1686,00;12400,00;135,60;87,00;0,40;7955,80;108,90;67,90;26,70;19,10
63;C2;Control;16;harvest;;13/04/07;;08/10/06;13/04/07;24/09/06;F;;;;;;;;;;;;;;;;;;;;;12900,00;6474,00;1050,00;137,00;19,90;0,85;152,50;2600,00;166,20;50,30;0,70;786,90;857,00;600,00;41,50;5,90;0,86;85,30;1422,00;8650,00;158,10;99,60;0,40;5449,30;128,40;77,30;29,70;22,30
63;C2;Control;15;broken;;;22/08/07;16/08/06;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;14;broken;;;30/05/07;16/08/06;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;13;harvest;;27/02/07;;16/08/06;27/02/07;28/07/06;F;162,00;5750,00;180,20;43,60;0,76;1391,20;588,00;4425,00;86,70;23,80;0,73;1214,70;178,00;177,00;355,00;3100,00;142,60;57,70;0,60;1254,30;16990,00;8986,00;1040,00;247,10;31,90;0,87;134,30;3460,00;153,70;61,10;0,60;1375,40;869,00;740,00;30,60;4,50;0,85;108,80;1892,00;11750,00;129,50;81,20;0,40;7367,60;113,90;69,70;15,60;11,50
63;C2;Control;12;harvest;;05/04/08;23/04/07;15/02/07;;;A;113,00;3400,00;227,20;54,50;0,76;815,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;11;harvest;;11/05/07;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;10;harvest;;21/09/07;;;;;A;184,00;5800,00;169,00;40,70;0,76;1396,80;567,00;3900,00;149,00;40,80;0,73;1067,90;179,00;182,00;361,00;2700,00;235,00;100,50;0,57;1154,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;9;harvest;;04/04/08;;;;;A;183,00;6450,00;134,60;34,40;0,74;1648,40;545,00;4100,00;131,90;36,40;0,72;1131,50;185,00;192,00;377,00;2150,00;134,30;54,40;0,59;870,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;8;harvest;;19/10/07;;;;08/05/07;M;194,00;5800,00;183,00;40,00;0,78;1267,80;594,00;4600,00;185,70;44,60;0,76;1104,80;179,00;188,00;367,00;4900,00;61,00;24,00;0,61;1927,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;7;harvest;;26/10/07;;05/09/07;;08/05/07;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;6;harvest;;11/05/07;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;5;harvest;;21/09/07;08/08/07;;21/09/07;09/03/07;F;188,00;7000,00;250,50;58,50;0,77;1634,70;633,00;5300,00;208,70;56,00;0,73;1422,10;187,00;184,00;371,00;3000,00;204,30;82,70;0,60;1214,40;13000,00;7102,00;600,00;146,00;21,70;0,85;89,20;1600,00;234,50;74,80;0,68;510,40;684,00;900,00;80,30;11,30;0,86;126,70;849,00;9900,00;247,50;159,40;0,40;6376,00;208,40;131,50;39,10;27,90
63;C2;Control;4;broken;;05/04/08;;16/05/07;;;A;76,00;2350,00;259,10;61,70;0,76;559,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;3;broken;;04/04/08;;16/05/07;19/10/07;09/03/07;F;124,00;4000,00;185,20;42,10;0,77;909,30;;;;;;;;;;;;;;;20100,00;10258,00;1050,00;137,30;22,00;0,84;168,20;3750,00;157,00;45,50;0,71;1086,80;442,00;700,00;39,10;5,10;0,87;91,30;1856,00;14600,00;175,30;107,00;0,40;8911,60;143,90;83,20;31,40;23,80
63;C2;Control;2;broken;;26/10/07;;30/05/07;26/10/07;;F;;;;;;;;;;;;;;;;;;;;;20925,00;11213,00;1150,00;197,70;30,50;0,85;177,40;3750,00;198,20;55,50;0,72;1050,10;300,00;900,00;57,10;7,10;0,88;111,90;1845,00;15125,00;206,80;135,00;0,30;9873,70;171,30;109,20;35,50;25,80
63;C2;Control;1;harvest;;18/12/07;22/08/07;26/07/07;05/11/07;08/05/07;F;181,00;6200,00;138,50;31,70;0,77;1419,10;650,00;4800,00;80,30;19,10;0,76;1141,70;186,00;190,00;376,00;3500,00;197,60;77,70;0,61;1376,30;16150,00;8456,00;1100,00;236,40;33,80;0,86;157,30;2900,00;176,20;54,50;0,69;897,00;1050,00;950,00;40,20;5,20;0,87;122,90;968,00;11200,00;286,20;186,00;0,40;7278,80;241,30;153,30;44,90;32,70
63;C2;Control;-1;harvest;16/08/06;18/12/07;;27/11/07;16/11/07;08/05/07;F;184,00;5100,00;123,30;28,70;0,77;1187,10;624,00;4750,00;126,50;31,00;0,75;1164,00;198,00;190,00;388,00;2700,00;86,30;35,10;0,59;1098,10;18500,00;9714,00;750,00;161,60;23,10;0,86;107,20;4550,00;181,70;59,80;0,67;1497,50;357,00;450,00;74,60;9,00;0,88;54,30;12790,00;12750,00;164,30;103,80;0,40;8055,10;131,30;79,80;33,00;24,00
63;C2;Control;-2;;24/08/06;18/04/08;;;;13/06/07;M;;;;;;;635,00;4700,00;146,90;41,10;0,72;1315,00;187,00;189,00;376,00;3250,00;168,40;71,50;0,58;1379,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-3;;24/09/06;04/07/08;;04/07/08;;28/06/07;M;;;;;;;595,00;5400,00;176,00;45,20;0,74;1386,80;192,00;190,00;382,00;3500,00;104,60;41,30;0,61;1381,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-4;broken;08/10/06;08/08/07;;08/08/07;;11/07/07;M;;;;;;;615,00;4600,00;200,00;51,50;0,74;1185,00;179,00;181,00;360,00;3200,00;300,00;53,80;0,82;573,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-5;;20/10/06;18/04/08;;;;11/07/07;M;;;;;;;670,00;5300,00;147,70;41,80;0,72;1499,90;196,00;194,00;390,00;2850,00;135,00;54,10;0,60;1142,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-6;;07/11/06;24/10/08;02/04/08;;;26/07/07;M;;;;;;;620,00;4220,00;116,40;31,70;0,73;1149,30;188,00;186,00;374,00;2620,00;76,90;28,20;0,63;960,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-7;;10/01/07;05/08/08;;;;;A;;;;;;;607,00;4600,00;118,00;32,20;0,73;1255,30;195,00;194,00;389,00;3200,00;115,20;44,50;0,61;1236,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-8;;25/01/07;10/01/09;;;;22/08/07;M;;;;;;;587,00;3740,00;68,50;18,20;0,73;993,70;198,00;200,00;398,00;2900,00;99,20;36,30;0,63;1061,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-9;;15/02/07;;;;;05/03/08;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-10;;08/03/07;05/04/08;14/11/07;14/11/07;;20/09/07;M;32,00;750,00;83,80;21,40;0,74;191,50;556,00;3300,00;142,70;40,10;0,72;927,30;192,00;196,00;388,00;3200,00;91,60;37,30;0,59;1303,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-11;;23/03/07;23/01/09;;;;17/10/07;M;;;;;;;530,00;3120,00;110,80;28,00;0,75;788,40;194,00;196,00;390,00;2280,00;82,40;31,50;0,62;871,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-12;;23/03/07;05/08/08;;;16/05/08;14/11/07;F;;;;;;;528,00;3500,00;129,30;31,50;0,76;852,70;196,00;185,00;381,00;2700,00;121,20;46,00;0,62;1024,80;20550,00;11835,00;1300,00;162,10;39,60;0,76;317,60;4200,00;130,80;42,30;0,68;1358,30;772,00;1350,00;66,10;11,30;0,83;230,80;1539,00;13700,00;272,80;197,70;0,30;9928,50;244,30;176,80;28,50;20,90
63;C2;Control;-13;;09/04/07;23/01/09;;;;14/11/07;M;;;;;;;526,00;3520,00;79,90;21,00;0,74;925,20;188,00;192,00;380,00;2280,00;55,40;21,40;0,61;880,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-14;;09/04/07;24/03/09;;;;;A;128,50;4100,00;151,90;39,90;0,74;1077,00;523,00;4060,00;114,90;30,10;0,74;1063,60;193,00;185,00;378,00;2620,00;95,80;39,30;0,59;1074,80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-15;;23/04/07;24/03/09;;;;26/12/07;M;146,00;3420,00;131,80;35,00;0,73;908,20;520,00;3680,00;128,20;32,80;0,74;941,50;204,00;209,00;413,00;1804,00;116,50;44,00;0,62;681,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;C2;Control;-16;;08/05/07;24/03/09;;;;;A;175,50;5640,00;129,80;34,20;0,74;1486,00;549,00;3540,00;83,10;20,90;0,75;890,30;192,00;194,00;386,00;2980,00;65,00;25,70;0,60;1178,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
